time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windspeed_10m_mean
2020-06-04,89.7,59.5,75.5,0.0,16.5,8.0
2020-06-05,79.4,66.4,72.7,0.346,14.4,10.6
2020-06-06,85.5,66.9,74.4,0.154,13.6,9.7
2020-06-07,68.1,60.1,63.9,0.004,12.2,7.8
2020-06-08,79.4,53.9,66.8,0.0,10.2,7.1
2020-06-09,77.6,56.6,66.8,0.0,13.2,4.7
2020-06-10,70.8,58.9,63.9,0.0,12.7,9.2
2020-06-11,77.6,65.2,71.3,0.39,20.1,14.4
2020-06-12,83.7,64.9,73.2,0.091,12.8,6.7
2020-06-13,69.3,57.8,63.5,0.008,13.8,7.7
2020-06-14,66.9,54.9,60.2,0.0,11.2,7.9
2020-06-15,66.1,53.0,60.1,0.0,11.0,6.6
2020-06-16,72.7,51.8,63.1,0.0,9.5,5.5
2020-06-17,76.8,50.4,66.1,0.0,9.4,5.3
2020-06-18,89.0,59.1,74.1,0.0,12.7,7.3
2020-06-19,89.9,66.7,77.7,0.0,13.3,10.5
2020-06-20,92.4,67.7,80.2,0.0,11.2,7.9
2020-06-21,90.3,69.7,80.6,0.004,8.3,5.7
2020-06-22,73.4,67.5,70.1,0.008,10.4,6.6
2020-06-23,90.9,66.2,77.5,0.0,14.0,7.9
2020-06-24,90.6,68.6,78.6,0.035,17.2,9.4
2020-06-25,88.6,64.1,76.7,0.0,12.6,6.8
2020-06-26,85.6,67.0,76.2,0.043,14.5,7.1
2020-06-27,86.2,64.1,73.9,0.059,10.6,6.0
2020-06-28,84.6,64.2,72.8,0.217,10.1,4.9
2020-06-29,73.1,64.7,68.5,0.425,9.0,5.8
2020-06-30,72.0,63.5,67.6,0.079,9.7,5.9
2020-07-01,73.4,63.0,68.0,0.252,7.9,3.3
2020-07-02,85.9,64.2,74.7,0.008,10.8,4.6
2020-07-03,74.4,64.8,69.9,0.031,11.7,8.8
2020-07-04,76.2,64.4,68.8,0.0,9.2,6.5
2020-07-05,80.8,64.4,72.9,0.004,8.6,4.9
2020-07-06,73.1,63.7,68.9,0.004,11.4,7.4
2020-07-07,81.1,60.2,69.4,0.0,12.3,6.7
2020-07-08,83.6,65.7,75.5,0.028,15.7,10.0
2020-07-09,87.3,72.3,79.3,0.012,9.6,6.5
2020-07-10,79.7,70.6,74.4,0.287,11.9,7.8
2020-07-11,88.0,71.5,78.7,0.181,18.0,13.4
2020-07-12,89.6,73.2,80.7,0.0,16.4,12.3
2020-07-13,85.2,71.6,76.5,0.256,9.7,6.3
2020-07-14,77.7,65.8,70.7,0.496,9.9,5.3
2020-07-15,70.1,63.6,66.4,0.075,10.0,6.5
2020-07-16,69.8,59.3,64.9,0.0,12.8,6.9
2020-07-17,76.4,59.1,67.2,0.248,13.5,7.8
2020-07-18,89.5,66.0,77.9,0.0,8.8,4.4
2020-07-19,95.1,68.6,82.2,0.0,13.1,9.5
2020-07-20,95.7,76.6,84.5,0.0,13.4,10.2
2020-07-21,94.8,71.2,81.5,0.0,9.7,7.4
2020-07-22,82.9,70.5,74.3,0.126,11.6,5.9
2020-07-23,90.8,73.6,78.1,0.138,10.4,6.4
2020-07-24,80.8,70.2,74.9,0.0,10.7,6.1
2020-07-25,88.2,67.1,78.2,0.0,6.1,3.8
2020-07-26,94.7,71.8,82.6,0.0,13.9,10.2
2020-07-27,100.0,74.3,86.7,0.0,12.8,9.7
2020-07-28,97.0,77.9,85.8,0.063,12.0,9.0
2020-07-29,93.5,68.5,81.6,0.0,11.4,7.3
2020-07-30,90.0,71.3,79.2,0.063,10.9,6.3
2020-07-31,81.5,70.4,76.1,0.0,10.1,6.1
2020-08-01,84.7,67.5,76.5,0.0,12.6,6.3
2020-08-02,89.1,70.6,79.5,0.004,18.3,10.9
2020-08-03,95.5,77.9,85.5,0.0,17.2,11.9
2020-08-04,84.6,74.6,77.9,0.331,24.9,11.2
2020-08-05,90.5,72.3,80.8,0.031,14.4,10.2
2020-08-06,86.8,65.1,76.4,0.0,6.2,3.9
2020-08-07,78.4,65.2,72.2,0.0,9.7,6.1
2020-08-08,83.7,66.5,74.5,0.012,11.2,5.4
2020-08-09,89.6,68.1,78.9,0.028,12.3,8.3
2020-08-10,93.9,71.8,83.1,0.0,11.1,6.6
2020-08-11,93.6,73.8,82.6,0.106,13.5,8.5
2020-08-12,94.7,76.6,84.2,0.024,12.8,6.7
2020-08-13,84.6,72.9,78.9,0.0,11.5,6.4
2020-08-14,82.9,68.7,75.3,0.0,11.6,7.1
2020-08-15,73.1,65.8,69.4,0.063,16.8,10.8
2020-08-16,70.6,63.9,66.9,0.315,14.9,10.2
2020-08-17,73.8,64.1,67.9,0.067,11.6,8.2
2020-08-18,84.7,65.9,73.5,0.217,11.1,7.8
2020-08-19,79.6,60.1,69.7,0.0,9.9,4.5
2020-08-20,80.5,57.6,69.3,0.0,6.9,5.4
2020-08-21,89.4,61.5,75.1,0.0,12.5,9.2
2020-08-22,82.8,65.8,74.0,0.079,10.1,4.0
2020-08-23,85.3,63.8,74.4,0.031,9.2,4.7
2020-08-24,89.6,69.7,77.6,0.079,11.1,6.1
2020-08-25,90.9,70.4,79.1,0.008,16.4,10.3
2020-08-26,76.9,60.4,67.8,0.0,12.9,10.3
2020-08-27,73.2,57.3,63.5,0.606,10.8,5.5
2020-08-28,80.8,59.6,68.8,0.0,10.1,5.4
2020-08-29,75.5,63.1,70.4,0.63,11.2,7.5
2020-08-30,74.4,58.9,68.2,0.0,15.7,11.4
2020-08-31,74.0,54.0,64.0,0.0,7.9,4.6
2020-09-01,73.8,59.2,66.2,0.0,11.1,6.6
2020-09-02,71.1,61.5,66.5,0.563,10.3,6.4
2020-09-03,77.6,68.0,72.3,0.154,9.1,5.4
2020-09-04,84.4,66.4,74.1,0.0,11.7,7.9
2020-09-05,78.5,58.1,67.4,0.0,12.0,7.4
2020-09-06,78.9,59.3,68.2,0.008,8.8,4.8
2020-09-07,81.2,63.0,70.8,0.0,13.5,8.6
2020-09-08,83.0,62.1,71.4,0.0,9.1,5.6
2020-09-09,82.5,63.9,71.9,0.0,8.3,5.1
2020-09-10,76.5,69.6,72.8,0.5,10.6,5.7
2020-09-11,72.7,58.6,64.2,0.047,10.9,7.7
2020-09-12,66.6,53.5,60.3,0.0,10.1,7.0
2020-09-13,75.5,54.1,64.6,0.0,13.3,7.2
2020-09-14,75.7,55.6,67.6,0.028,13.8,10.6
2020-09-15,66.3,48.6,57.1,0.0,9.4,5.7
2020-09-16,75.4,51.6,62.4,0.0,16.0,11.1
2020-09-17,79.2,59.7,67.9,0.0,11.6,8.7
2020-09-18,62.7,54.0,59.6,0.0,13.7,9.6
2020-09-19,61.5,46.4,53.4,0.0,12.5,8.1
2020-09-20,59.6,44.2,51.9,0.0,12.5,8.5
2020-09-21,62.0,43.8,52.1,0.0,11.8,8.0
2020-09-22,67.9,44.1,55.9,0.0,14.4,10.8
2020-09-23,78.8,53.5,65.0,0.0,14.8,10.4
2020-09-24,81.1,57.4,68.6,0.0,10.4,7.3
2020-09-25,73.8,55.7,63.4,0.0,10.3,5.4
2020-09-26,79.1,56.9,66.2,0.0,12.7,6.6
2020-09-27,80.2,63.8,69.8,0.016,11.7,6.3
2020-09-28,81.0,66.1,72.3,0.008,14.0,9.0
2020-09-29,80.5,63.6,70.4,0.071,11.5,7.6
2020-09-30,73.4,60.0,69.5,0.173,24.4,14.6
2020-10-01,77.4,57.4,66.1,0.0,13.6,8.8
2020-10-02,62.7,51.5,59.1,0.008,10.3,5.1
2020-10-03,67.5,47.4,56.5,0.0,9.0,4.6
2020-10-04,64.8,45.3,55.0,0.0,10.6,5.4
2020-10-05,60.3,53.2,56.9,0.142,9.9,6.1
2020-10-06,69.1,50.8,58.4,0.0,13.0,7.5
2020-10-07,75.9,55.1,61.9,0.063,20.2,13.1
2020-10-08,60.8,48.9,55.3,0.0,16.3,13.5
2020-10-09,60.7,41.7,50.7,0.0,11.0,7.4
2020-10-10,77.3,53.7,65.2,0.0,19.1,15.4
2020-10-11,67.3,51.6,57.6,0.004,14.3,10.5
2020-10-12,54.6,51.3,53.0,0.012,15.9,12.8
2020-10-13,60.6,52.3,55.9,1.61,15.5,12.0
2020-10-14,68.4,50.1,56.7,0.008,10.4,8.3
2020-10-15,71.0,46.8,58.7,0.0,17.2,10.1
2020-10-16,71.3,52.1,61.0,0.571,12.0,9.5
2020-10-17,57.7,42.8,49.3,1.366,19.3,11.5
2020-10-18,58.6,37.8,47.9,0.0,10.4,5.1
2020-10-19,59.4,43.3,51.3,0.0,8.7,5.0
2020-10-20,68.1,48.7,57.5,0.0,10.3,5.5
2020-10-21,71.8,57.1,62.2,0.016,12.4,7.3
2020-10-22,67.8,55.9,61.2,0.0,9.6,5.8
2020-10-23,62.2,53.7,58.1,0.0,9.1,5.4
2020-10-24,68.6,46.8,58.4,0.008,14.7,8.3
2020-10-25,50.1,40.7,45.7,0.0,11.1,7.1
2020-10-26,56.8,47.9,51.8,0.055,11.5,7.6
2020-10-27,55.0,47.7,51.4,0.02,11.4,6.3
2020-10-28,51.2,43.2,46.7,0.26,7.8,3.9
2020-10-29,48.2,42.5,45.6,0.783,15.4,6.5
2020-10-30,44.7,20.2,33.8,0.697,17.6,12.1
2020-10-31,43.3,20.3,29.5,0.0,8.2,5.0
2020-11-01,51.2,35.8,44.2,0.461,12.2,5.4
2020-11-02,45.8,34.0,38.4,0.051,25.6,16.4
2020-11-03,42.2,31.4,37.9,0.016,17.8,12.1
2020-11-04,55.6,29.4,41.6,0.0,11.4,6.4
2020-11-05,66.6,50.1,57.1,0.0,14.4,12.2
2020-11-06,69.5,53.3,59.7,0.0,11.5,10.4
2020-11-07,73.3,52.2,60.4,0.0,10.0,7.0
2020-11-08,67.6,49.1,55.3,0.0,5.9,4.5
2020-11-09,71.1,44.1,54.4,0.0,5.9,4.0
2020-11-10,72.9,48.6,59.0,0.0,11.6,8.3
2020-11-11,71.8,58.7,64.8,0.031,17.1,12.4
2020-11-12,64.8,48.3,57.7,0.161,12.7,8.6
2020-11-13,50.2,42.1,47.5,0.264,11.0,8.0
2020-11-14,49.4,35.6,42.4,0.0,13.4,8.3
2020-11-15,56.2,29.2,40.6,0.094,24.5,7.7
2020-11-16,58.5,40.5,48.0,0.437,25.6,11.0
2020-11-17,46.9,35.8,40.8,0.004,12.1,7.9
2020-11-18,34.6,24.1,29.7,0.0,14.8,10.3
2020-11-19,42.2,23.2,32.2,0.0,13.4,8.2
2020-11-20,59.5,42.9,49.7,0.0,15.3,11.9
2020-11-21,60.0,42.8,51.1,0.0,10.8,8.1
2020-11-22,46.8,35.1,41.6,0.008,12.3,9.3
2020-11-23,57.6,36.9,48.1,0.858,17.1,13.3
2020-11-24,42.4,29.2,36.2,0.0,14.1,10.1
2020-11-25,48.7,27.2,38.8,0.035,7.9,4.2
2020-11-26,60.5,41.4,51.9,0.61,14.8,7.8
2020-11-27,55.7,45.9,49.7,0.0,6.5,4.3
2020-11-28,54.0,39.2,45.9,0.004,10.7,6.0
2020-11-29,52.6,35.4,41.4,0.0,8.1,6.4
2020-11-30,61.3,36.0,48.2,1.016,22.1,11.9
2020-12-01,61.7,43.2,56.7,0.185,20.4,13.2
2020-12-02,44.0,34.9,39.7,0.0,15.8,10.3
2020-12-03,48.1,31.6,39.6,0.0,10.9,9.0
2020-12-04,55.3,39.7,46.7,0.043,11.9,9.5
2020-12-05,46.0,35.9,40.3,2.48,25.0,14.2
2020-12-06,36.2,28.7,33.0,0.071,20.7,15.3
2020-12-07,35.5,24.5,29.1,0.0,10.7,7.2
2020-12-08,31.7,23.2,27.5,0.0,13.1,9.9
2020-12-09,36.9,22.1,28.6,0.0,9.2,6.3
2020-12-10,42.7,28.8,35.3,0.0,13.8,7.3
2020-12-11,49.3,27.0,37.2,0.0,10.9,6.4
2020-12-12,46.4,32.4,40.6,0.48,8.5,6.1
2020-12-13,60.2,40.7,48.4,0.004,12.0,7.6
2020-12-14,38.2,31.6,35.1,0.063,9.5,4.7
2020-12-15,34.6,23.7,30.4,0.0,14.3,10.7
2020-12-16,29.0,16.8,23.2,0.035,15.8,8.2
2020-12-17,33.6,16.2,25.5,1.461,22.8,17.7
2020-12-18,27.6,15.8,21.5,0.004,10.4,7.8
2020-12-19,29.5,6.1,17.1,0.0,7.9,4.8
2020-12-20,34.4,11.4,24.4,0.039,8.2,4.7
2020-12-21,39.6,21.6,29.2,0.0,7.9,4.8
2020-12-22,41.3,22.9,32.1,0.0,10.5,7.2
2020-12-23,36.9,24.7,29.5,0.0,12.3,7.9
2020-12-24,53.2,25.2,43.1,0.0,16.2,10.1
2020-12-25,60.5,44.2,55.1,1.866,23.8,16.5
2020-12-26,42.8,27.5,32.3,0.0,16.4,13.1
2020-12-27,38.1,24.4,29.7,0.0,10.3,6.7
2020-12-28,48.1,27.3,36.9,0.0,13.7,7.4
2020-12-29,37.9,23.1,31.6,0.0,17.8,10.9
2020-12-30,39.0,22.3,30.0,0.0,15.8,8.3
2020-12-31,44.1,31.0,40.3,0.161,17.7,11.8
2021-01-01,37.4,26.0,31.3,0.012,6.3,4.0
2021-01-02,43.5,31.1,38.9,0.37,14.8,11.1
2021-01-03,37.0,26.4,32.1,0.067,10.8,7.0
2021-01-04,37.4,29.9,33.6,0.004,11.5,9.3
2021-01-05,34.2,29.7,32.0,0.051,9.2,8.3
2021-01-06,38.6,28.0,32.9,0.008,12.1,10.1
2021-01-07,37.0,27.4,30.9,0.0,12.4,10.3
2021-01-08,38.8,25.1,29.5,0.0,11.7,9.3
2021-01-09,32.9,23.2,28.2,0.0,10.5,9.0
2021-01-10,40.1,24.6,30.6,0.0,10.4,7.4
2021-01-11,38.7,22.6,28.9,0.0,5.8,3.8
2021-01-12,40.8,25.0,31.3,0.0,8.5,5.5
2021-01-13,41.0,25.3,31.9,0.012,8.5,4.9
2021-01-14,37.9,27.9,33.0,0.102,5.5,3.5
2021-01-15,41.2,29.3,35.4,0.004,9.9,5.8
2021-01-16,51.6,37.3,43.7,1.106,22.6,14.1
2021-01-17,43.3,33.5,38.2,0.0,22.0,16.4
2021-01-18,44.0,31.0,37.1,0.0,15.0,11.0
2021-01-19,40.8,23.3,31.0,0.0,10.7,7.9
2021-01-20,37.9,24.7,31.0,0.008,11.1,7.4
2021-01-21,34.3,19.8,26.0,0.0,11.4,6.8
2021-01-22,44.0,26.1,32.6,0.035,9.6,5.8
2021-01-23,30.2,17.0,25.5,0.0,17.6,13.3
2021-01-24,29.3,15.0,21.3,0.0,20.4,16.2
2021-01-25,36.5,19.8,26.1,0.0,13.3,10.2
2021-01-26,34.6,22.8,28.6,0.165,8.7,5.9
2021-01-27,36.7,29.1,32.6,0.154,6.9,5.1
2021-01-28,31.5,19.6,28.3,0.11,13.8,9.8
2021-01-29,17.0,6.1,12.0,0.008,18.5,15.7
2021-01-30,20.3,6.2,12.1,0.0,13.8,8.4
2021-01-31,22.6,-2.4,12.4,0.0,7.8,4.6
2021-02-01,35.1,18.3,30.0,0.72,26.4,15.2
2021-02-02,35.6,30.8,33.5,0.634,29.8,17.7
2021-02-03,32.5,29.3,30.8,0.0,9.0,7.7
2021-02-04,37.6,20.9,30.5,0.008,10.0,7.6
2021-02-05,42.1,13.5,27.9,0.047,11.3,6.5
2021-02-06,41.7,25.7,32.2,0.0,19.2,9.8
2021-02-07,39.2,23.1,30.6,0.382,11.0,7.0
2021-02-08,30.4,6.9,19.9,0.0,13.3,9.0
2021-02-09,27.6,8.5,20.5,0.264,6.8,4.2
2021-02-10,30.0,8.0,17.9,0.0,8.9,6.7
2021-02-11,29.7,8.8,18.8,0.012,9.8,5.7
2021-02-12,24.3,6.1,15.4,0.0,11.4,6.7
2021-02-13,27.4,9.3,19.8,0.0,8.1,5.8
2021-02-14,33.6,25.6,29.2,0.0,7.6,4.8
2021-02-15,33.3,26.2,29.2,0.083,8.5,6.4
2021-02-16,44.4,32.4,38.3,0.571,15.1,7.2
2021-02-17,31.4,21.1,25.3,0.0,15.6,9.9
2021-02-18,29.8,20.0,25.2,0.102,9.7,5.0
2021-02-19,33.3,27.8,30.3,0.378,11.4,9.0
2021-02-20,32.6,19.5,27.0,0.051,10.8,8.2
2021-02-21,31.5,9.2,20.6,0.0,10.2,8.1
2021-02-22,40.3,2.3,26.1,0.287,16.4,9.1
2021-02-23,46.6,30.2,36.9,0.0,13.9,9.5
2021-02-24,50.6,32.5,41.2,0.0,17.7,11.5
2021-02-25,47.4,31.5,41.2,0.0,18.5,14.7
2021-02-26,39.6,22.5,30.7,0.0,9.0,6.0
2021-02-27,48.5,28.8,38.0,0.307,15.9,9.7
2021-02-28,47.0,29.7,38.6,0.0,10.8,6.4
2021-03-01,48.5,31.8,41.0,0.256,21.5,10.5
2021-03-02,28.6,10.3,19.8,0.0,25.9,20.1
2021-03-03,46.5,22.2,34.4,0.0,11.6,9.5
2021-03-04,39.2,26.0,32.1,0.0,16.8,10.7
2021-03-05,30.8,18.9,24.8,0.0,16.0,13.4
2021-03-06,34.9,17.5,25.5,0.0,12.2,9.5
2021-03-07,35.8,18.4,26.2,0.0,9.7,7.5
2021-03-08,37.9,19.8,28.4,0.0,8.9,5.3
2021-03-09,56.5,27.0,42.5,0.0,13.4,9.4
2021-03-10,48.6,26.7,37.7,0.0,10.9,5.8
2021-03-11,66.7,34.8,49.5,0.0,14.7,11.4
2021-03-12,59.8,43.2,53.7,0.02,15.4,12.0
2021-03-13,45.0,27.0,37.1,0.0,21.4,14.6
2021-03-14,44.6,22.4,34.9,0.012,22.2,14.0
2021-03-15,27.0,14.4,20.7,0.0,18.6,15.9
2021-03-16,39.9,18.6,27.4,0.0,10.9,5.9
2021-03-17,52.9,26.3,37.5,0.0,13.2,7.1
2021-03-18,49.2,33.2,40.6,0.535,15.2,7.7
2021-03-19,39.5,26.9,33.4,0.055,16.5,13.0
2021-03-20,56.5,25.1,39.5,0.0,9.9,6.4
2021-03-21,57.3,28.9,43.0,0.0,8.2,4.8
2021-03-22,57.1,30.6,44.1,0.0,8.5,5.3
2021-03-23,58.8,31.2,45.4,0.0,10.8,5.6
2021-03-24,55.1,36.9,46.9,0.0,7.4,4.9
2021-03-25,65.3,47.3,55.1,0.146,8.6,4.9
2021-03-26,68.1,52.4,59.2,0.079,19.6,15.2
2021-03-27,58.8,41.4,48.9,0.0,20.2,9.9
2021-03-28,57.8,40.5,47.5,0.579,19.7,11.3
2021-03-29,50.1,37.2,45.0,0.134,25.7,16.1
2021-03-30,57.4,29.5,43.1,0.0,14.1,7.1
2021-03-31,64.8,44.0,54.6,0.157,17.9,12.2
2021-04-01,54.7,34.8,45.5,0.965,17.6,11.7
2021-04-02,39.9,25.4,32.5,0.0,14.0,9.0
2021-04-03,48.7,25.8,36.2,0.0,10.6,6.2
2021-04-04,57.1,27.4,43.0,0.0,12.7,7.7
2021-04-05,54.1,42.3,48.0,0.004,15.4,12.5
2021-04-06,60.2,40.4,48.3,0.0,11.2,7.9
2021-04-07,56.7,40.3,47.7,0.0,10.2,5.3
2021-04-08,57.3,42.6,48.6,0.0,11.2,6.1
2021-04-09,59.9,39.1,50.2,0.0,9.7,5.7
2021-04-10,73.3,45.3,58.3,0.0,12.6,7.9
2021-04-11,55.6,43.4,48.3,0.0,15.7,10.6
2021-04-12,48.4,41.5,44.7,0.075,17.2,10.7
2021-04-13,54.1,38.7,47.2,0.0,13.4,8.0
2021-04-14,50.6,42.9,46.6,0.008,10.6,7.0
2021-04-15,49.4,41.0,44.4,0.181,13.1,8.5
2021-04-16,40.8,35.4,37.7,1.717,22.1,15.8
2021-04-17,47.5,36.4,40.7,0.098,15.9,10.5
2021-04-18,58.6,34.9,46.7,0.004,12.6,6.7
2021-04-19,63.3,37.6,51.3,0.0,7.6,4.4
2021-04-20,70.8,42.0,55.9,0.047,17.1,9.0
2021-04-21,66.6,38.4,53.5,0.106,18.9,11.4
2021-04-22,45.9,31.5,38.4,0.004,23.5,17.4
2021-04-23,56.5,34.5,45.8,0.0,21.6,15.6
2021-04-24,69.5,44.1,56.2,0.0,14.6,10.1
2021-04-25,53.8,43.5,49.9,0.323,9.1,5.3
2021-04-26,53.1,41.5,47.2,0.0,17.1,13.0
2021-04-27,65.4,38.2,50.2,0.0,13.3,8.4
2021-04-28,58.0,46.8,51.3,0.118,10.7,5.6
2021-04-29,54.2,46.4,48.5,0.78,8.7,5.3
2021-04-30,63.0,45.9,53.9,0.201,23.3,15.0
2021-05-01,61.1,40.6,50.1,0.122,15.8,12.9
2021-05-02,75.5,47.3,59.0,0.047,17.7,11.9
2021-05-03,63.3,49.5,55.0,0.0,10.8,7.1
2021-05-04,54.7,46.4,49.4,0.854,12.4,8.1
2021-05-05,49.9,46.0,48.0,0.52,7.9,5.1
2021-05-06,61.7,47.8,54.1,0.008,15.7,9.6
2021-05-07,55.8,43.2,48.8,0.0,14.9,7.7
2021-05-08,52.2,41.6,47.6,0.024,10.2,6.9
2021-05-09,65.3,43.2,54.4,0.02,13.2,9.2
2021-05-10,59.1,48.4,53.3,0.382,7.7,4.4
2021-05-11,61.6,47.8,54.2,0.004,19.3,12.1
2021-05-12,63.8,42.3,52.8,0.004,11.3,8.7
2021-05-13,67.3,42.2,56.0,0.0,8.9,5.5
2021-05-14,73.4,45.9,60.2,0.0,9.1,5.9
2021-05-15,72.9,47.6,61.8,0.0,13.2,6.2
2021-05-16,76.1,54.0,64.2,0.051,16.8,7.7
2021-05-17,74.2,48.9,62.3,0.0,11.9,5.4
2021-05-18,82.7,54.7,68.8,0.0,13.7,8.7
2021-05-19,72.7,59.6,65.8,0.0,12.4,8.3
2021-05-20,71.1,52.9,62.8,0.0,12.3,6.8
2021-05-21,78.2,52.2,64.9,0.0,12.1,8.6
2021-05-22,89.1,60.7,74.6,0.0,10.9,6.9
2021-05-23,90.9,64.4,76.1,0.004,17.0,10.8
2021-05-24,67.5,53.4,60.4,0.0,15.6,8.9
2021-05-25,79.8,50.7,64.6,0.0,16.4,13.2
2021-05-26,93.1,61.5,75.7,0.165,15.8,12.3
2021-05-27,83.0,63.7,72.0,0.059,11.1,8.1
2021-05-28,61.5,48.6,54.7,0.472,11.2,8.8
2021-05-29,49.3,45.6,47.7,1.307,20.6,16.0
2021-05-30,51.2,48.6,49.7,0.819,18.6,14.1
2021-05-31,62.1,49.4,54.2,0.63,10.3,7.8
2021-06-01,75.3,50.4,63.4,0.0,10.3,7.7
2021-06-02,79.0,55.4,67.3,0.0,13.7,7.5
2021-06-03,72.2,55.9,65.4,0.055,14.4,8.9
2021-06-04,77.3,64.5,70.0,0.193,11.8,8.8
2021-06-05,88.1,61.6,75.8,0.012,14.8,9.3
2021-06-06,91.4,69.8,80.7,0.0,12.4,8.6
2021-06-07,93.9,70.3,81.9,0.008,15.0,9.9
2021-06-08,94.0,73.0,81.2,0.15,9.7,6.9
2021-06-09,84.8,71.1,77.4,0.429,9.5,5.8
2021-06-10,70.3,56.9,65.1,0.0,12.3,8.4
2021-06-11,63.9,52.9,59.6,0.087,8.1,5.2
2021-06-12,69.3,58.7,63.5,0.642,7.1,3.9
2021-06-13,80.7,58.3,68.9,0.0,12.5,7.6
2021-06-14,71.8,57.5,65.3,0.102,13.7,8.2
2021-06-15,76.4,62.0,67.9,0.37,8.5,3.3
2021-06-16,74.6,57.7,65.9,0.0,12.7,8.8
2021-06-17,77.4,52.5,65.8,0.0,8.9,6.0
2021-06-18,84.9,54.9,69.8,0.0,15.9,7.9
2021-06-19,88.7,66.2,76.3,0.02,12.6,10.5
2021-06-20,90.3,67.6,77.3,0.004,14.5,8.7
2021-06-21,87.1,67.9,77.2,0.0,20.0,12.1
2021-06-22,85.6,63.4,73.8,0.417,11.8,8.1
2021-06-23,76.3,56.1,65.3,0.0,12.7,8.4
2021-06-24,74.3,54.8,64.6,0.0,13.2,6.5
2021-06-25,73.8,60.5,65.0,0.13,7.9,5.8
2021-06-26,82.9,63.7,74.0,0.024,17.9,12.3
2021-06-27,88.7,71.9,79.0,0.02,16.6,13.7
2021-06-28,96.3,73.8,84.5,0.0,13.9,11.2
2021-06-29,99.3,76.5,86.2,0.035,11.0,8.7
2021-06-30,98.7,73.5,84.3,0.126,14.1,8.9
2021-07-01,84.7,68.1,76.1,0.394,9.2,7.0
2021-07-02,67.1,59.5,63.6,1.921,15.7,11.4
2021-07-03,61.3,57.1,59.7,0.921,13.8,10.9
2021-07-04,67.2,56.5,60.5,0.402,8.6,6.6
2021-07-05,73.4,55.9,64.9,0.024,9.8,4.8
2021-07-06,86.5,66.0,75.9,0.189,13.6,11.3
2021-07-07,89.3,71.0,79.2,0.008,11.3,6.8
2021-07-08,70.8,62.0,66.0,0.378,10.4,7.1
2021-07-09,73.1,62.7,69.0,1.878,19.1,9.6
2021-07-10,72.5,63.1,67.6,0.264,9.5,5.7
2021-07-11,79.1,60.0,69.7,0.142,9.3,4.5
2021-07-12,68.9,62.9,66.6,1.177,10.9,6.6
2021-07-13,67.9,62.0,64.6,0.02,11.0,7.0
2021-07-14,78.4,64.2,71.2,0.157,7.4,3.9
2021-07-15,83.0,68.9,76.2,0.0,7.4,4.0
2021-07-16,89.9,72.4,80.4,0.0,13.2,9.0
2021-07-17,75.9,66.9,71.6,0.157,9.9,5.9
2021-07-18,73.8,65.8,69.4,0.457,9.4,7.0
2021-07-19,73.7,65.9,69.4,0.11,9.0,5.4
2021-07-20,85.5,65.7,75.6,0.004,7.8,5.4
2021-07-21,82.3,66.2,73.9,0.016,9.7,6.7
2021-07-22,77.4,61.3,69.5,0.008,8.5,6.2
2021-07-23,77.5,61.6,68.9,0.071,10.9,5.0
2021-07-24,76.1,61.0,68.5,0.0,8.7,5.1
2021-07-25,76.7,64.9,70.3,0.091,20.4,10.6
2021-07-26,88.5,66.4,77.4,0.0,11.0,7.1
2021-07-27,87.4,66.2,76.2,0.248,13.7,5.2
2021-07-28,72.0,63.2,67.6,0.114,8.9,6.1
2021-07-29,77.4,61.9,68.9,0.126,16.0,9.8
2021-07-30,78.2,62.3,70.4,0.039,17.1,10.4
2021-07-31,74.7,55.9,65.1,0.0,9.3,7.7
2021-08-01,76.9,56.3,67.3,0.0,9.1,5.1
2021-08-02,78.2,60.9,69.6,0.016,11.5,6.7
2021-08-03,77.4,58.5,69.1,0.0,7.4,3.5
2021-08-04,74.8,62.2,68.0,0.402,8.4,4.8
2021-08-05,70.2,62.7,65.5,0.76,10.6,7.2
2021-08-06,82.8,63.2,73.1,0.008,8.5,5.4
2021-08-07,88.4,66.4,77.0,0.004,10.6,7.2
2021-08-08,83.2,68.8,74.6,0.004,7.1,5.5
2021-08-09,72.6,66.4,69.5,0.295,10.1,7.9
2021-08-10,77.3,65.8,70.4,0.181,9.0,5.4
2021-08-11,90.2,71.4,80.1,0.0,13.5,9.5
2021-08-12,96.0,73.8,83.1,0.0,11.1,8.3
2021-08-13,91.8,73.4,82.7,0.004,7.3,4.5
2021-08-14,91.7,73.8,81.2,0.075,10.8,7.4
2021-08-15,81.2,64.6,72.9,0.0,8.6,5.7
2021-08-16,77.9,62.2,69.9,0.0,11.0,5.4
2021-08-17,82.6,63.9,72.9,0.035,9.4,6.5
2021-08-18,89.3,68.0,76.4,0.004,11.9,7.6
2021-08-19,80.2,70.1,74.3,0.969,14.2,8.3
2021-08-20,80.1,71.5,75.4,0.091,7.5,4.2
2021-08-21,82.8,71.0,76.8,0.059,10.7,4.7
2021-08-22,76.2,69.4,72.3,0.421,25.3,15.3
2021-08-23,77.1,70.6,73.5,0.886,12.2,8.3
2021-08-24,86.3,69.8,77.1,0.138,9.8,7.1
2021-08-25,90.3,69.9,79.4,0.0,5.4,3.6
2021-08-26,93.1,70.8,81.5,0.0,7.1,4.9
